ROI,Frame,Wavelength,Row,Column,Intensity,Exposure started time stamp,Exposure ended time stamp
1,1,572.74352168103007,0,687,78,N/A,N/A
1,1,572.86623867396452,0,688,76,N/A,N/A
1,1,572.98894978244982,0,689,69,N/A,N/A
1,1,573.11165500453023,0,690,78,N/A,N/A
1,1,573.23435433825091,0,691,76,N/A,N/A
1,1,573.35704778165768,0,692,80,N/A,N/A
1,1,573.47973533279651,0,693,85,N/A,N/A
1,1,573.60241698971379,0,694,82,N/A,N/A
1,1,573.72509275045627,0,695,81,N/A,N/A
1,1,573.8477626130715,0,696,81,N/A,N/A
1,1,573.97042657560723,0,697,76,N/A,N/A
1,1,574.09308463611148,0,698,92,N/A,N/A
1,1,574.21573679263327,0,699,92,N/A,N/A
1,1,574.3383830432216,0,700,89,N/A,N/A
1,1,574.461023385926,0,701,87,N/A,N/A
1,1,574.58365781879638,0,702,100,N/A,N/A
1,1,574.70628633988349,0,703,100,N/A,N/A
1,1,574.82890894723812,0,704,84,N/A,N/A
1,1,574.95152563891145,0,705,91,N/A,N/A
1,1,575.07413641295545,0,706,99,N/A,N/A
1,1,575.19674126742245,0,707,104,N/A,N/A
1,1,575.3193402003651,0,708,91,N/A,N/A
1,1,575.44193320983641,0,709,107,N/A,N/A
1,1,575.56452029389015,0,710,100,N/A,N/A
1,1,575.68710145058026,0,711,108,N/A,N/A
1,1,575.80967667796142,0,712,115,N/A,N/A
1,1,575.93224597408823,0,713,118,N/A,N/A
1,1,576.05480933701654,0,714,121,N/A,N/A
1,1,576.1773667648016,0,715,119,N/A,N/A
1,1,576.2999182555003,0,716,148,N/A,N/A
1,1,576.42246380716892,0,717,195,N/A,N/A
1,1,576.545003417865,0,718,306,N/A,N/A
1,1,576.6675370856459,0,719,466,N/A,N/A
1,1,576.79006480856981,0,720,789,N/A,N/A
1,1,576.9125865846953,0,721,894,N/A,N/A
1,1,577.0351024120813,0,722,842,N/A,N/A
1,1,577.15761228878716,0,723,687,N/A,N/A
1,1,577.28011621287294,0,724,380,N/A,N/A
1,1,577.40261418239891,0,725,219,N/A,N/A
1,1,577.52510619542568,0,726,177,N/A,N/A
1,1,577.64759225001478,0,727,153,N/A,N/A
1,1,577.77007234422751,0,728,150,N/A,N/A
1,1,577.89254647612631,0,729,153,N/A,N/A
1,1,578.01501464377372,0,730,155,N/A,N/A
1,1,578.13747684523264,0,731,150,N/A,N/A
1,1,578.25993307856663,0,732,148,N/A,N/A
1,1,578.38238334183961,0,733,155,N/A,N/A
1,1,578.504827633116,0,734,191,N/A,N/A
1,1,578.62726595046047,0,735,277,N/A,N/A
1,1,578.74969829193867,0,736,419,N/A,N/A
1,1,578.87212465561583,0,737,656,N/A,N/A
1,1,578.9945450395586,0,738,862,N/A,N/A
1,1,579.11695944183327,0,739,829,N/A,N/A
1,1,579.23936786050717,0,740,745,N/A,N/A
1,1,579.36177029364774,0,741,530,N/A,N/A
1,1,579.48416673932309,0,742,403,N/A,N/A
1,1,579.60655719560145,0,743,409,N/A,N/A
1,1,579.72894166055175,0,744,417,N/A,N/A
1,1,579.85132013224359,0,745,473,N/A,N/A
1,1,579.97369260874655,0,746,535,N/A,N/A
1,1,580.09605908813091,0,747,627,N/A,N/A
1,1,580.21841956846754,0,748,695,N/A,N/A
1,1,580.34077404782738,0,749,785,N/A,N/A
1,1,580.4631225242822,0,750,743,N/A,N/A
1,1,580.58546499590386,0,751,659,N/A,N/A
1,1,580.70780146076515,0,752,558,N/A,N/A
1,1,580.830131916939,0,753,452,N/A,N/A
1,1,580.95245636249854,0,754,397,N/A,N/A
1,1,581.074774795518,0,755,377,N/A,N/A
1,1,581.19708721407164,0,756,413,N/A,N/A
1,1,581.31939361623415,0,757,406,N/A,N/A
1,1,581.44169400008082,0,758,444,N/A,N/A
1,1,581.56398836368737,0,759,472,N/A,N/A
1,1,581.6862767051299,0,760,490,N/A,N/A
1,1,581.80855902248516,0,761,537,N/A,N/A
1,1,581.93083531383,0,762,541,N/A,N/A
1,1,582.053105577242,0,763,525,N/A,N/A
1,1,582.17536981079934,0,764,552,N/A,N/A
1,1,582.29762801258016,0,765,557,N/A,N/A
1,1,582.41988018066354,0,766,563,N/A,N/A
1,1,582.54212631312851,0,767,570,N/A,N/A
1,1,582.66436640805534,0,768,603,N/A,N/A
1,1,582.786600463524,0,769,643,N/A,N/A
1,1,582.90882847761509,0,770,680,N/A,N/A
1,1,583.03105044841,0,771,736,N/A,N/A
1,1,583.15326637399039,0,772,809,N/A,N/A
1,1,583.275476252438,0,773,889,N/A,N/A
1,1,583.39768008183569,0,774,862,N/A,N/A
1,1,583.51987786026609,0,775,928,N/A,N/A
1,1,583.642069585813,0,776,884,N/A,N/A
1,1,583.76425525656009,0,777,836,N/A,N/A
1,1,583.886434870592,0,778,860,N/A,N/A
1,1,584.0086084259932,0,779,851,N/A,N/A
1,1,584.13077592084915,0,780,827,N/A,N/A
1,1,584.25293735324556,0,781,834,N/A,N/A
1,1,584.3750927212684,0,782,803,N/A,N/A
1,1,584.49724202300456,0,783,791,N/A,N/A
1,1,584.61938525654114,0,784,715,N/A,N/A
1,1,584.74152241996558,0,785,700,N/A,N/A
1,1,584.863653511366,0,786,664,N/A,N/A
1,1,584.98577852883068,0,787,627,N/A,N/A
1,1,585.10789747044873,0,788,629,N/A,N/A
1,1,585.23001033430944,0,789,600,N/A,N/A
1,1,585.35211711850275,0,790,600,N/A,N/A
1,1,585.47421782111894,0,791,573,N/A,N/A
1,1,585.59631244024865,0,792,579,N/A,N/A
1,1,585.71840097398342,0,793,544,N/A,N/A
1,1,585.84048342041444,0,794,588,N/A,N/A
1,1,585.96255977763428,0,795,558,N/A,N/A
1,1,586.08463004373527,0,796,537,N/A,N/A
1,1,586.20669421681066,0,797,575,N/A,N/A
1,1,586.32875229495392,0,798,566,N/A,N/A
1,1,586.45080427625885,0,799,621,N/A,N/A
1,1,586.57285015882019,0,800,632,N/A,N/A
1,1,586.69488994073265,0,801,691,N/A,N/A
1,1,586.81692362009153,0,802,817,N/A,N/A
1,1,586.9389511949928,0,803,975,N/A,N/A
1,1,587.06097266353254,0,804,1101,N/A,N/A
1,1,587.18298802380764,0,805,1329,N/A,N/A
1,1,587.30499727391543,0,806,1412,N/A,N/A
1,1,587.42700041195337,0,807,1475,N/A,N/A
1,1,587.54899743601948,0,808,1387,N/A,N/A
1,1,587.67098834421256,0,809,1225,N/A,N/A
1,1,587.79297313463155,0,810,1117,N/A,N/A
1,1,587.914951805376,0,811,942,N/A,N/A
1,1,588.0369243545457,0,812,882,N/A,N/A
1,1,588.15889078024145,0,813,812,N/A,N/A
1,1,588.28085108056371,0,814,775,N/A,N/A
1,1,588.40280525361413,0,815,728,N/A,N/A
1,1,588.5247532974945,0,816,653,N/A,N/A
1,1,588.6466952103068,0,817,648,N/A,N/A
1,1,588.76863099015407,0,818,626,N/A,N/A
1,1,588.89056063513931,0,819,577,N/A,N/A
1,1,589.01248414336635,0,820,561,N/A,N/A
1,1,589.13440151293912,0,821,561,N/A,N/A
1,1,589.25631274196246,0,822,543,N/A,N/A
1,1,589.37821782854121,0,823,565,N/A,N/A
1,1,589.50011677078078,0,824,526,N/A,N/A
1,1,589.62200956678748,0,825,556,N/A,N/A
1,1,589.74389621466753,0,826,573,N/A,N/A
1,1,589.8657767125278,0,827,545,N/A,N/A
1,1,589.98765105847565,0,828,526,N/A,N/A
1,1,590.109519250619,0,829,546,N/A,N/A
1,1,590.231381287066,0,830,544,N/A,N/A
1,1,590.35323716592552,0,831,525,N/A,N/A
1,1,590.475086885307,0,832,512,N/A,N/A
1,1,590.59693044331959,0,833,505,N/A,N/A
1,1,590.71876783807375,0,834,507,N/A,N/A
1,1,590.84059906768,0,835,498,N/A,N/A
1,1,590.96242413024947,0,836,484,N/A,N/A
1,1,591.08424302389392,0,837,459,N/A,N/A
1,1,591.20605574672481,0,838,455,N/A,N/A
1,1,591.32786229685507,0,839,451,N/A,N/A
1,1,591.44966267239738,0,840,421,N/A,N/A
1,1,591.5714568714651,0,841,434,N/A,N/A
1,1,591.6932448921724,0,842,458,N/A,N/A
1,1,591.81502673263321,0,843,433,N/A,N/A
1,1,591.93680239096273,0,844,455,N/A,N/A
1,1,592.05857186527589,0,845,475,N/A,N/A
1,1,592.18033515368847,0,846,495,N/A,N/A
1,1,592.30209225431679,0,847,535,N/A,N/A
1,1,592.42384316527739,0,848,553,N/A,N/A
1,1,592.54558788468739,0,849,612,N/A,N/A
1,1,592.66732641066449,0,850,665,N/A,N/A
1,1,592.78905874132647,0,851,704,N/A,N/A
1,1,592.91078487479217,0,852,793,N/A,N/A
1,1,593.03250480918041,0,853,825,N/A,N/A
1,1,593.15421854261069,0,854,854,N/A,N/A
1,1,593.27592607320287,0,855,839,N/A,N/A
1,1,593.39762739907735,0,856,788,N/A,N/A
1,1,593.519322518355,0,857,659,N/A,N/A
1,1,593.64101142915717,0,858,640,N/A,N/A
1,1,593.76269412960551,0,859,547,N/A,N/A
1,1,593.88437061782236,0,860,490,N/A,N/A
1,1,594.00604089193041,0,861,414,N/A,N/A
1,1,594.12770495005293,0,862,377,N/A,N/A
1,1,594.24936279031351,0,863,339,N/A,N/A
1,1,594.37101441083632,0,864,309,N/A,N/A
1,1,594.49265980974587,0,865,280,N/A,N/A
1,1,594.61429898516724,0,866,269,N/A,N/A
1,1,594.73593193522606,0,867,268,N/A,N/A
1,1,594.85755865804822,0,868,244,N/A,N/A
1,1,594.97917915176026,0,869,244,N/A,N/A
1,1,595.10079341448886,0,870,227,N/A,N/A
1,1,595.22240144436182,0,871,228,N/A,N/A
1,1,595.34400323950672,0,872,221,N/A,N/A
1,1,595.46559879805193,0,873,241,N/A,N/A
1,1,595.58718811812628,0,874,226,N/A,N/A
1,1,595.70877119785916,0,875,236,N/A,N/A
1,1,595.83034803538021,0,876,233,N/A,N/A
1,1,595.95191862881973,0,877,240,N/A,N/A
1,1,596.07348297630824,0,878,243,N/A,N/A
1,1,596.195041075977,0,879,235,N/A,N/A
1,1,596.31659292595771,0,880,214,N/A,N/A
1,1,596.43813852438234,0,881,217,N/A,N/A
1,1,596.55967786938345,0,882,233,N/A,N/A
1,1,596.68121095909419,0,883,216,N/A,N/A
1,1,596.80273779164793,0,884,249,N/A,N/A
1,1,596.92425836517884,0,885,215,N/A,N/A
1,1,597.045772677821,0,886,211,N/A,N/A
1,1,597.16728072770968,0,887,224,N/A,N/A
1,1,597.28878251298022,0,888,215,N/A,N/A
1,1,597.41027803176837,0,889,211,N/A,N/A
1,1,597.53176728221035,0,890,223,N/A,N/A
1,1,597.65325026244318,0,891,220,N/A,N/A
1,1,597.77472697060421,0,892,231,N/A,N/A
1,1,597.89619740483079,0,893,247,N/A,N/A
1,1,598.01766156326141,0,894,266,N/A,N/A
1,1,598.13911944403492,0,895,278,N/A,N/A
1,1,598.26057104529,0,896,280,N/A,N/A
1,1,598.38201636516669,0,897,333,N/A,N/A
1,1,598.503455401805,0,898,328,N/A,N/A
1,1,598.62488815334541,0,899,363,N/A,N/A
1,1,598.746314617929,0,900,382,N/A,N/A
1,1,598.86773479369731,0,901,396,N/A,N/A
1,1,598.98914867879239,0,902,436,N/A,N/A
1,1,599.11055627135647,0,903,438,N/A,N/A
1,1,599.23195756953271,0,904,458,N/A,N/A
1,1,599.35335257146448,0,905,469,N/A,N/A
1,1,599.47474127529563,0,906,483,N/A,N/A
1,1,599.59612367917055,0,907,494,N/A,N/A
1,1,599.7174997812341,0,908,490,N/A,N/A
1,1,599.83886957963136,0,909,495,N/A,N/A
1,1,599.96023307250834,0,910,459,N/A,N/A
1,1,600.08159025801115,0,911,422,N/A,N/A
1,1,600.20294113428668,0,912,424,N/A,N/A
1,1,600.32428569948206,0,913,363,N/A,N/A
1,1,600.44562395174489,0,914,336,N/A,N/A
1,1,600.56695588922321,0,915,302,N/A,N/A
1,1,600.68828151006585,0,916,298,N/A,N/A
1,1,600.80960081242188,0,917,253,N/A,N/A
1,1,600.93091379444081,0,918,262,N/A,N/A
1,1,601.05222045427274,0,919,250,N/A,N/A
1,1,601.173520790068,0,920,237,N/A,N/A
1,1,601.29481479997764,0,921,235,N/A,N/A
1,1,601.41610248215329,0,922,235,N/A,N/A
1,1,601.537383834747,0,923,220,N/A,N/A
1,1,601.65865885591074,0,924,208,N/A,N/A
1,1,601.77992754379773,0,925,185,N/A,N/A
1,1,601.90118989656128,0,926,197,N/A,N/A
1,1,602.02244591235512,0,927,164,N/A,N/A
1,1,602.14369558933367,0,928,170,N/A,N/A
1,1,602.26493892565179,0,929,170,N/A,N/A
1,1,602.38617591946445,0,930,176,N/A,N/A
1,1,602.50740656892776,0,931,160,N/A,N/A
1,1,602.62863087219773,0,932,164,N/A,N/A
1,1,602.74984882743126,0,933,158,N/A,N/A
1,1,602.87106043278516,0,934,155,N/A,N/A
1,1,602.99226568641745,0,935,150,N/A,N/A
1,1,603.113464586486,0,936,162,N/A,N/A
1,1,603.23465713114967,0,937,169,N/A,N/A
1,1,603.35584331856728,0,938,166,N/A,N/A
1,1,603.47702314689855,0,939,147,N/A,N/A
1,1,603.59819661430333,0,940,159,N/A,N/A
1,1,603.71936371894242,0,941,161,N/A,N/A
1,1,603.84052445897657,0,942,176,N/A,N/A
1,1,603.96167883256737,0,943,182,N/A,N/A
1,1,604.08282683787672,0,944,171,N/A,N/A
1,1,604.203968473067,0,945,173,N/A,N/A
1,1,604.32510373630123,0,946,192,N/A,N/A
1,1,604.4462326257426,0,947,179,N/A,N/A
1,1,604.56735513955516,0,948,181,N/A,N/A
1,1,604.688471275903,0,949,195,N/A,N/A
1,1,604.80958103295131,0,950,186,N/A,N/A
1,1,604.930684408865,0,951,190,N/A,N/A
1,1,605.05178140181,0,952,173,N/A,N/A
1,1,605.17287200995258,0,953,187,N/A,N/A
1,1,605.29395623145945,0,954,184,N/A,N/A
1,1,605.41503406449772,0,955,191,N/A,N/A
1,1,605.53610550723522,0,956,181,N/A,N/A
1,1,605.65717055784012,0,957,188,N/A,N/A
1,1,605.7782292144808,0,958,195,N/A,N/A
1,1,605.89928147532669,0,959,195,N/A,N/A
1,1,606.02032733854719,0,960,205,N/A,N/A
1,1,606.14136680231252,0,961,199,N/A,N/A
1,1,606.26239986479311,0,962,198,N/A,N/A
1,1,606.3834265241602,0,963,207,N/A,N/A
1,1,606.50444677858491,0,964,212,N/A,N/A
1,1,606.62546062623971,0,965,222,N/A,N/A
1,1,606.74646806529677,0,966,229,N/A,N/A
1,1,606.86746909392923,0,967,231,N/A,N/A
1,1,606.98846371031038,0,968,237,N/A,N/A
1,1,607.10945191261419,0,969,235,N/A,N/A
1,1,607.23043369901507,0,970,256,N/A,N/A
1,1,607.35140906768788,0,971,253,N/A,N/A
1,1,607.472378016808,0,972,287,N/A,N/A
1,1,607.59334054455132,0,973,283,N/A,N/A
1,1,607.71429664909408,0,974,291,N/A,N/A
1,1,607.83524632861315,0,975,299,N/A,N/A
1,1,607.9561895812858,0,976,336,N/A,N/A
1,1,608.07712640528973,0,977,355,N/A,N/A
1,1,608.19805679880335,0,978,331,N/A,N/A
1,1,608.31898076000516,0,979,384,N/A,N/A
1,1,608.43989828707458,0,980,403,N/A,N/A
1,1,608.56080937819115,0,981,419,N/A,N/A
1,1,608.68171403153508,0,982,460,N/A,N/A
1,1,608.80261224528715,0,983,488,N/A,N/A
1,1,608.92350401762837,0,984,525,N/A,N/A
1,1,609.04438934674045,0,985,584,N/A,N/A
1,1,609.1652682308054,0,986,637,N/A,N/A
1,1,609.28614066800583,0,987,649,N/A,N/A
1,1,609.40700665652491,0,988,754,N/A,N/A
1,1,609.527866194546,0,989,812,N/A,N/A
1,1,609.64871928025343,0,990,899,N/A,N/A
1,1,609.76956591183136,0,991,1012,N/A,N/A
1,1,609.89040608746507,0,992,1130,N/A,N/A
1,1,610.01123980533987,0,993,1274,N/A,N/A
1,1,610.13206706364178,0,994,1413,N/A,N/A
1,1,610.25288786055739,0,995,1702,N/A,N/A
1,1,610.37370219427351,0,996,2035,N/A,N/A
1,1,610.49451006297738,0,997,2462,N/A,N/A
1,1,610.61531146485731,0,998,3068,N/A,N/A
1,1,610.73610639810124,0,999,3940,N/A,N/A
1,1,610.85689486089836,0,1000,5124,N/A,N/A
1,1,610.977676851438,0,1001,6524,N/A,N/A
1,1,611.09845236790989,0,1002,7884,N/A,N/A
1,1,611.21922140850427,0,1003,9046,N/A,N/A
1,1,611.33998397141215,0,1004,9347,N/A,N/A
1,1,611.46074005482467,0,1005,8800,N/A,N/A
1,1,611.58148965693374,0,1006,7713,N/A,N/A
1,1,611.70223277593152,0,1007,6376,N/A,N/A
1,1,611.82296941001073,0,1008,5198,N/A,N/A
1,1,611.94369955736477,0,1009,4248,N/A,N/A
1,1,612.06442321618715,0,1010,3573,N/A,N/A
1,1,612.1851403846722,0,1011,3042,N/A,N/A
1,1,612.30585106101444,0,1012,2666,N/A,N/A
1,1,612.42655524340921,0,1013,2416,N/A,N/A
1,1,612.5472529300522,0,1014,2238,N/A,N/A
1,1,612.66794411913941,0,1015,2184,N/A,N/A
1,1,612.78862880886766,0,1016,2111,N/A,N/A
1,1,612.90930699743376,0,1017,2087,N/A,N/A
1,1,613.02997868303555,0,1018,2070,N/A,N/A
1,1,613.1506438638711,0,1019,1921,N/A,N/A
1,1,613.27130253813891,0,1020,1895,N/A,N/A
1,1,613.3919547040382,0,1021,1718,N/A,N/A
1,1,613.512600359768,0,1022,1583,N/A,N/A
1,1,613.63323950352913,0,1023,1493,N/A,N/A
